customer_sentiment,customer_tier,issue_complexity,channel_type,agent_experience,agent_specialty_match,agent_past_success,agent_avg_handling_time,agent_current_workload,time_of_day,day_of_week,queue_length,success_label
0,1,0.3158636819611454,0,1.6889719268294392,0.5235437488058702,0.8714245414746123,5.032274728667476,0.10706994260209449,14,3,11,0
1,0,0.47188814001733653,1,3.637894894550882,0.7120690014834238,0.850557220100268,1.5352668204943964,0.5304278706213345,9,1,3,1
1,0,0.43678954461697167,0,1.6690083609493216,0.8504133210134099,0.8930975341923231,14.29930779737904,0.5308208604434238,9,3,12,1
0,2,0.3590285485594111,1,2.841317734866349,0.9296255011106604,0.8956218712751197,3.8145652678777746,0.540129353466186,9,6,3,1
0,1,0.45583896848187544,0,2.1976076134893208,0.7470818673758436,0.901648237749359,7.799418123905225,0.14360384840439266,14,0,6,0
1,1,0.7116353773373196,1,2.085085571493874,0.5300122799513953,0.7239289720606554,12.641707960480979,0.5263004854503804,16,5,11,1
0,0,0.5123171343259807,1,3.3726974233747087,0.6118999105013622,0.7508833790162374,4.010482366497715,0.5865416621786617,8,5,5,0
1,2,0.1413208579379452,0,3.2362283694537806,0.7260156879952143,0.870673496056133,10.809831186158101,0.26096249467277066,16,0,2,1
2,1,0.407253877209804,1,3.3422992777508553,0.4541190821455683,0.8199465749202401,2.554247835012584,0.6601741498795018,17,1,9,1
1,1,0.24867280795440416,0,0.8268089101315222,0.781329039545631,0.7381377435462987,8.550410756726333,0.2270398507243753,12,1,10,1
1,1,0.6632256092403779,0,1.6261290125097307,0.6635558047219737,0.8740857690934285,3.9927497806541474,0.48816778856894916,13,6,1,1
1,0,0.3108534649729551,0,2.717785879766413,0.48019645473656614,0.7951644578430049,4.486211097848022,0.724103707470206,16,2,2,0
2,1,0.42113917048872757,0,3.1362451148280543,0.6669970664807954,0.7682186731051893,0.8085624003013202,0.2575953777415904,16,5,4,0
1,0,0.3659990073702361,1,4.832736344137357,0.638424979170552,0.8601796325169113,4.151126508360388,0.22707716004198775,12,5,1,1
0,0,0.5045391147319744,0,3.8825767922803744,0.6192860285866597,0.9576766963535223,7.966762679904108,0.042279295869224624,12,2,9,1
1,2,0.24550604645169627,0,3.42909930984483,0.6539660961259771,0.6843793777604665,4.767442788183124,0.42607759563175523,12,6,0,1
1,0,0.5409608148362994,1,5.670056653655705,0.6971146992259124,0.9681410862981737,1.940592853671195,0.5966227396019808,18,2,2,1
1,0,0.4673763644098337,0,1.6433244655332806,0.7178857153156937,0.8779733616375159,5.878170208860221,0.6765967174001783,10,4,0,1
0,0,0.2048839251045743,0,4.796918872760137,0.5081595292816247,0.7297740952996798,8.03674701186244,0.38779463195872094,8,2,3,0
1,1,0.44081862911905617,1,4.117863210363861,0.8672527461894824,0.8633528419954667,8.331467689119163,0.6232802606783486,17,5,2,1
0,1,0.33830454126488535,0,6.345433846921527,0.3381122060554773,0.799296732576802,9.394245547944948,0.29524920665621524,14,0,2,1
2,2,0.17392171000095505,1,2.403979425859957,0.8593141811482348,0.8982033874372984,3.054036889166207,0.370060265483124,11,2,2,1
2,2,0.5477246137775823,0,1.465608266288393,0.7017318840618677,0.8926182610074439,3.688197637525947,0.1899435779819922,15,2,4,1
0,1,0.6512525329742482,0,2.235265086896858,0.5233678094462796,0.9221500334078112,4.111558138253169,0.40767007216215084,12,6,1,1
1,1,0.45018653938067454,1,3.135522624906923,0.8843618040369284,0.5520908519726174,3.6885627268150585,0.3015486951943581,16,2,0,0
0,2,0.33650748120231816,0,5.092119377586507,0.5316515981482868,0.8597172293989905,5.9746944874278265,0.5226521504969069,9,4,6,0
1,2,0.395763063989926,0,4.638865079354131,0.8263596940452919,0.8288253612907065,6.132797553508197,0.3086657716990845,17,1,4,1
1,2,0.4882044266695768,1,2.2249466782406504,0.490204607372587,0.9350123747239213,0.6855214373667504,0.1762025729146882,18,1,5,0
2,1,0.12159092208498842,1,4.65071480961665,0.7902825893028695,0.7661618580896928,1.9931043287656953,0.5701566764464472,9,5,4,1
1,1,0.36610160353272436,0,6.57516331739004,0.5950899780856369,0.5605753374915495,5.9018860098752235,0.34974255230126033,11,3,10,1
2,1,0.12396866746696796,0,0.4126781261943308,0.7027445724971327,0.7684787409992468,5.403420494065716,0.2376869812708663,16,6,0,1
2,1,0.4071066075854243,0,2.0409973808355546,0.6081910712483826,0.7191310847843839,12.370355985023913,0.5393014691457151,15,3,10,1
2,1,0.19219740120374942,0,4.6130291358326305,0.7787814214822343,0.8671527349237791,3.3557461058290543,0.2673778695003516,9,2,8,1
0,2,0.15028545265041596,0,4.133428406504545,0.6718742911702443,0.9445548199075423,3.8260500833067868,0.6014582407484951,12,1,12,1
0,1,0.400357513965333,1,3.1251307258654504,0.9357716769647586,0.7540797120922162,7.445621454154176,0.4518912844838971,9,3,6,1
2,1,0.45074418125694066,0,0.23462393814601862,0.8343262586544153,0.5858944850165911,5.245831730921944,0.4713800001989279,10,5,11,1
2,0,0.3525740959984868,0,2.432246504459514,0.7076791534930897,0.5581947227533289,10.161371086913299,0.45487565394395635,10,6,11,1
0,2,0.2866740364003411,0,3.04442020578935,0.7261947045174837,0.9000677970542134,10.603667992111275,0.3073998251684132,15,5,8,1
2,2,0.5327166101572738,0,4.27292905887014,0.867837487394721,0.7534854552560648,13.925094112666878,0.2235829954897511,16,3,8,1
2,1,0.2585763610892115,1,4.173558445570611,0.9239071376511295,0.6421320321031052,4.804415038588908,0.23994789051002205,18,2,12,1
0,1,0.3076391887588471,1,1.2444729346961991,0.7000651682903803,0.8833911438997485,1.7434903854494772,0.07800900949164984,11,2,5,1
0,0,0.36869764572011976,1,3.783252970747756,0.6438362158704449,0.8830965761111214,9.547449184011601,0.2520207647455038,11,0,6,1
1,0,0.32360543369567224,0,1.2330903623638456,0.3754304391978663,0.6811498254123904,5.879288253871059,0.5966569984784845,17,5,0,0
1,0,0.42996310251971775,0,2.025181411870554,0.44831447491770404,0.506548501021228,8.099643666518228,0.4662288899038388,14,6,6,0
2,2,0.4203327601153875,0,1.1963362269181776,0.326857989250441,0.6751166307968598,3.5457190340036417,0.2347132470535511,12,3,7,1
1,1,0.22783600063466758,0,1.0168922096379867,0.3171357042772809,0.8479155075307123,7.741976470907462,0.39604123749952447,15,1,9,0
1,1,0.2187988423145385,0,6.284811374029047,0.6014307744624235,0.8541508235514866,6.154569570272317,0.27470887821107387,14,1,7,1
1,1,0.6233093610457523,0,1.2359903890565374,0.32372817397503234,0.5683542149102472,5.723405056653385,0.35570496439476945,14,2,12,1
2,1,0.4446412640108733,1,1.9357604124923906,0.692154333527795,0.7266575858455954,5.454852659909401,0.2547767752145824,8,2,3,1
1,1,0.33507449793333827,1,4.354256216507839,0.9508452367071024,0.6674343374462554,4.668571370278587,0.4788919829368283,11,6,0,1
1,0,0.3073610139370764,1,3.525085740049778,0.5330074902324616,0.889581772572376,4.630937674538365,0.39379744579363185,15,5,4,1
1,1,0.7012826569953378,0,2.24450103302118,0.7307196670620381,0.7225037271128717,4.853986037620894,0.4617686827160863,10,2,1,0
1,2,0.3423102165478881,0,2.05980209085037,0.6907648664153896,0.5351757914938663,3.479458956048385,0.40753077127773113,11,0,9,1
0,1,0.5368766969953505,1,2.5361758565804675,0.8971286080930544,0.8783917267566402,7.641214242732405,0.48875329608845375,17,6,1,1
0,1,0.6243134828194428,1,2.608413720908161,0.5794882719765987,0.9304874972199636,9.598677761360609,0.5596156716451182,9,4,10,0
2,0,0.42284703033271226,1,1.5582093794671052,0.427493841720182,0.7049597749396403,3.5418460895382795,0.34299700303320685,18,6,7,1
2,2,0.361016249068375,0,3.567997327683272,0.4319831911954327,0.6310598060313348,5.495321621674803,0.19604475542472743,16,6,7,1
1,0,0.4387402529880473,0,2.9362785752928007,0.5586904799205864,0.5612916567139953,7.002690371587882,0.6690194018981905,9,2,7,1
1,1,0.1924791194843653,0,1.7569094673042225,0.36462149208388933,0.9259715101737312,1.1773590213317973,0.09212398365185082,13,1,7,1
1,2,0.11592565632701728,1,7.27295841874151,0.7277441261194619,0.9084633110083451,5.404258486340623,0.39316154558473154,12,4,0,1
0,1,0.21071471680068013,0,3.0406986616543374,0.8382926144960088,0.9000119613047792,2.597572702872405,0.4812544862179992,11,5,7,1
2,0,0.6619429254561165,0,2.370879885527132,0.3633954122541806,0.7921317101755356,14.905924158994509,0.2550543349007009,11,2,10,1
1,1,0.34821550954604885,1,3.007723886636219,0.7028547251322464,0.676513273096106,4.478961834939367,0.03812788194110388,13,2,11,1
0,1,0.32323524963692457,0,1.0108357321571484,0.4847480100459538,0.6815721727165448,5.286565311095892,0.39376882797299656,16,6,11,1
1,1,0.20711954308536937,1,3.558355570978912,0.8267402615383688,0.7453616256293074,8.029483238218758,0.7052786660023911,16,4,4,1
1,1,0.6558689545275543,0,1.8755003518668552,0.4504016750763683,0.9376710176697588,9.359648626684798,0.3552143570915594,16,1,4,1
1,2,0.24148537334902728,0,1.1280427069387657,0.7103858124161402,0.7286009900875979,3.376831833802309,0.6091475455656394,15,0,0,1
1,0,0.4333610989356925,0,4.103924423098079,0.46715254565102704,0.7016146388542661,11.06634042718065,0.48877090859664163,15,0,1,1
1,0,0.26245121361767,0,6.537112386012319,0.46496393427378974,0.7241926231573588,7.687970055570244,0.47773342528287743,17,2,1,1
2,1,0.377405799264262,1,4.058136411339923,0.8658614697540116,0.8413786211551983,4.518690286516912,0.7373617725610181,11,6,8,1
1,1,0.28494211114497264,0,4.316384048129945,0.604802377896854,0.8033595078915255,15.84738238384415,0.58905347650676,17,4,0,1
2,0,0.29606095954080325,0,4.801283269626958,0.5070430862918849,0.9169267923145902,10.476335612875383,0.26357399521798314,18,0,2,1
0,1,0.40693426890129275,1,1.5474720214044448,0.3806520433095537,0.8881987662517453,4.818867524668909,0.28434393705569916,15,2,0,0
2,1,0.20501395627496855,1,5.516634699725802,0.9903495881303325,0.7985639260967107,12.20708981914943,0.473440388962262,12,6,12,1
2,1,0.6237542607342055,0,2.867561842907477,0.430966491479742,0.9098721993500541,3.9854838997770874,0.5065222992740408,18,1,4,1
0,0,0.34845508242939727,1,1.1093004115368639,0.7807857123599153,0.678092091011118,6.239695917756782,0.1838667341589133,17,2,7,0
1,2,0.4708288228738263,0,1.0558717364729204,0.6351958238048033,0.7751900122788088,13.779129049309873,0.8485246813762373,15,3,1,0
2,1,0.27090630226233076,0,3.352973157671296,0.6343913172434777,0.8101272261652712,9.735640912077685,0.6301367053449177,11,5,9,1
2,2,0.4048385544456646,0,0.7475071915835746,0.8576442668686951,0.819817837970847,2.104530884117633,0.37576986526461886,10,3,8,1
0,1,0.3475123614604105,0,5.066324595776861,0.9562589951644461,0.8045954451559081,4.360363568514119,0.36582179070468424,15,0,7,1
1,2,0.7921964377910227,0,1.866350379948261,0.6366376183990478,0.7207149867109935,7.685882014385332,0.41944345408466316,15,2,10,0
1,1,0.34291413918603747,0,7.466161453712738,0.802563197395405,0.7633380483982586,2.1039662916100337,0.34918761682564464,13,0,12,1
2,1,0.5593947700461649,0,2.1310597313193913,0.26726567368037696,0.9425781554995014,10.562126769446543,0.7301263370841521,14,0,3,1
1,1,0.3254984094603212,0,4.206766763904429,0.7798846537419072,0.8755848420227978,6.926235735247729,0.6924294125897404,12,4,2,1
1,0,0.6356166099035405,1,6.719635337893441,0.7552140356221159,0.7772067012296944,4.72244957653611,0.3099532785164562,17,6,3,1
0,1,0.4185457990394665,0,1.9118461360960348,0.8210384383273812,0.7639536018915329,7.5326471086327915,0.45009931724842855,9,3,1,1
2,0,0.40216033128295764,1,3.939282815435049,0.8069005537346922,0.8628460337113707,4.3605952533548,0.10181974841113736,14,6,7,1
1,1,0.36303603556773884,1,0.9704717037381856,0.4449519879350253,0.736757177271345,2.016400642875265,0.7807545992338462,16,5,2,1
2,1,0.37489765432086564,1,2.330042037146973,0.6591341753487302,0.8793724888433472,3.241289198982182,0.45775425965891303,16,2,0,1
1,2,0.5814951942639787,0,3.513845775525396,0.8756072431814468,0.8380309312340353,6.441453509018558,0.3863831102739949,10,3,8,1
2,1,0.7428289250049964,1,2.9440141170134955,0.6043138406717177,0.8010282229119529,8.013308739900346,0.5850311125830088,11,5,3,1
2,0,0.5396833300700243,1,1.354449725195433,0.39806818569337904,0.929825871794803,8.277548770858381,0.19497731677215727,14,3,10,1
0,2,0.3738792272657245,0,7.61895685308204,0.5442611331360359,0.9072797116421111,4.6182385590716,0.09418994292911637,17,2,1,1
1,1,0.48820997798059507,1,4.396323230013866,0.652541425117225,0.7903694186618674,5.800199744548863,0.6062027358064053,14,6,10,1
2,0,0.3587243333891222,0,3.7022490914212653,0.6296025543746193,0.9457443054975504,5.493890973474942,0.6413077486472648,14,5,1,1
2,1,0.17061558094477094,0,4.421975338383354,0.5655867409908553,0.9027510789060544,9.92286146850954,0.5196956967475976,15,6,8,1
1,2,0.12142316248123168,1,2.841860206941745,0.9583265247754371,0.9577097166808115,4.493472892168205,0.268938827701216,9,3,1,1
0,0,0.10851153433908452,0,3.586327834962478,0.5270165711556438,0.616294041240264,4.744092302425124,0.2032407499967758,8,0,5,1
1,0,0.3216238272931504,0,1.3219097013696786,0.8140856920163672,0.6017676316036059,4.557539900800613,0.5476916693119552,17,5,12,1
1,1,0.16460774511633414,1,0.7589437093448551,0.9678671718734103,0.853207568161973,2.6099920542812156,0.26261368328404056,15,4,2,1
1,1,0.8230536338035053,1,1.7421147032660975,0.5370317483441127,0.9513610868533282,5.372302217540561,0.6024925336620913,15,2,10,1
2,2,0.27320456064296483,0,1.526594348960623,0.36332494230036594,0.8761012663550692,3.291205808327604,0.5809829009746845,14,5,4,1
2,2,0.1534129500715195,0,1.4354608405384983,0.5728611149341853,0.7395692149456783,3.5019851697814506,0.6012357041314543,14,4,5,0
1,2,0.20693753715410992,1,6.8072908888206545,0.9298103297863822,0.7692435681766423,7.970156999687886,0.42048958629096683,12,0,9,1
2,2,0.5419637882614737,1,4.099271129159318,0.8152070137271626,0.7588271853213402,5.396099960123156,0.41973490828083115,12,6,12,1
0,0,0.7154541828151926,0,2.5501178100925785,0.7312237514241391,0.808310170960591,0.7285637507980467,0.6383381529786658,18,5,2,0
1,0,0.15627093441815454,0,4.567751280493742,0.7625837667605189,0.7821843551192478,2.4430753795919498,0.24965235432787095,17,2,11,1
1,1,0.659708725663237,0,0.8848451466375432,0.7620329511050186,0.7278753219423739,4.033170989022826,0.40253700816891297,16,2,8,1
0,2,0.3925688293289834,1,1.7090759801219784,0.6103254763060372,0.9347636872561428,6.215749684390458,0.4978388401137689,12,5,5,1
0,1,0.5132137020949954,0,5.116866216381292,0.903766852882272,0.8593045503720681,7.7100330128245425,0.33314494542035544,18,5,10,0
2,1,0.7518873236908825,1,4.317213999105508,0.8313656886519519,0.8332393173700448,4.947121866666068,0.32839592614758717,8,2,8,1
2,0,0.6376936420052807,0,3.7445954552896024,0.7185992035472162,0.8812513954625488,3.5502365766725044,0.38000526544899893,18,2,1,1
1,2,0.3862106044310344,0,1.3358113664388793,0.582126997491759,0.6308701598692761,6.613374375698578,0.7192164265842044,17,1,10,0
2,0,0.2724688207215355,0,1.920506869662706,0.47139586848853837,0.9613931073435603,3.797122555278951,0.6525111918125497,10,0,0,1
0,2,0.24802644177065478,0,3.9136858832428465,0.7551839157839397,0.8284581127991287,7.390419673565949,0.5105855258785913,15,2,10,1
1,1,0.4529522673572112,1,1.8047506334108205,0.7734217295748431,0.7757999769306623,7.353208463858763,0.3011935470903806,14,5,1,1
2,0,0.2307196349369711,1,5.358305789576599,0.8280411668289136,0.8708662502784793,1.7642342907129047,0.21161428419251266,11,3,7,1
0,1,0.4476623816280463,0,4.025814099704127,0.8456375592859503,0.9004927199052766,4.049409362309083,0.5715737466814289,18,2,0,1
0,2,0.3294691330148814,0,11.573034146296266,0.48330189477123814,0.8859463757257202,11.282108887855639,0.20951115236608991,18,1,10,0
0,0,0.251170139547958,1,3.1168150528239216,0.5558551282308061,0.7525093204967083,6.231963572834246,0.08557613187306388,17,1,1,1
1,2,0.2920486432277887,0,5.299422131006751,0.7157131916838825,0.6734381548383236,8.267104625020837,0.30846484854851325,10,6,9,1
0,0,0.2444638957611793,0,6.813034014304212,0.7132200280496604,0.6601280754854915,10.394070309865075,0.1987412045728242,10,0,10,1
1,1,0.30916589609962175,0,2.5274815834663973,0.6787076635123118,0.9192446631960599,9.208996868146283,0.36336571181759436,8,1,4,1
1,1,0.5976623286304328,0,5.166441915217662,0.6590248371203905,0.9209207188089642,0.9287699044656473,0.7088436620566402,13,4,9,1
2,0,0.5162728057052662,1,3.9025062658496403,0.6019827772134163,0.9221044993009266,4.567206206857941,0.2945375880586325,18,4,4,0
0,1,0.3197284641503916,0,4.019410283193321,0.7545357175342142,0.8872416901297542,13.447138329003588,0.70142994434168,18,0,7,1
2,0,0.3552023295631667,0,5.267026334438652,0.889599464151535,0.8875408970426442,3.11805312921361,0.26318545067922156,10,2,9,1
1,2,0.26652268889635794,0,3.918812426069135,0.7128002196775013,0.7599478324387445,6.3541216096046345,0.10542461342471408,15,4,9,1
0,1,0.6051277074118476,1,2.3940226621512313,0.42156846640988216,0.9084313030581416,6.402720735563267,0.6075230952445705,16,5,3,0
1,2,0.36513482568074795,0,1.9486373398243304,0.9025974623423535,0.8292989524142715,5.1925447575113886,0.6672731393452145,9,2,6,1
2,1,0.2886772367382877,0,1.2728472713712795,0.8249620722124856,0.8933505429621867,4.19811740873288,0.408058104803619,9,6,1,1
2,2,0.2213903979939887,0,1.8294085410214507,0.7798152615324013,0.8214190750179747,6.998873224942001,0.26578900648654696,17,4,8,1
1,1,0.20730420346501913,1,5.449996237056983,0.3950083175562387,0.5818819913655392,13.873553503815007,0.6937110484357055,8,2,9,1
1,0,0.5630634015310453,0,2.1505042488303427,0.817630879178989,0.8906967715385127,4.611873078653927,0.26419263643236135,9,2,8,1
1,2,0.47617145459151505,1,4.366598910512864,0.9756905318142631,0.8825055715487894,3.3121805807657454,0.2725650309200098,17,4,10,1
2,2,0.04018942694821541,0,2.275577271585788,0.7909035948701395,0.5964544276731256,36.518186429705956,0.041682997117009846,10,2,11,1
1,0,0.4189669526703271,0,2.2082080119179572,0.7853024027051532,0.8169388706559851,6.845711633532824,0.30182964086885583,18,3,1,1
0,1,0.25531815774662964,0,2.8334347220366842,0.6997603000820531,0.7358975381435182,3.907310358417726,0.17538503985947257,14,3,5,1
1,2,0.3389849228501273,0,2.156365000706163,0.4947969182164338,0.7181395782461186,4.74544218233744,0.6362460136217162,8,1,2,1
0,1,0.8503649956218455,0,6.19276460615496,0.8820902178863198,0.7898546493539143,2.280350306780206,0.4748550028851454,17,3,6,0
0,1,0.5045021448979993,0,0.7251345757615743,0.5295718971449399,0.7651469620150535,6.185721133002389,0.480738872455229,18,4,7,0
0,2,0.3409625606726363,0,7.186194402212062,0.8736608821897014,0.786081101959643,4.8651812229335185,0.17518104211561272,11,2,3,1
1,0,0.15795638393396091,0,4.250050156464997,0.4801135708253396,0.9104748458825082,10.206751286762168,0.651074823091995,14,1,2,1
1,2,0.610022578769858,1,0.7565422942304018,0.6069194503033687,0.984069699250176,3.3375127825238593,0.3587380888701154,9,3,11,1
2,2,0.23976493794019246,0,2.1827540114193806,0.5294438221958904,0.9242291106706105,3.2029555810369468,0.7575781636573237,17,3,11,1
1,2,0.220059700693374,0,3.0204661536193935,0.8793646337617331,0.80967878860271,8.386614947234131,0.26013822337986164,17,3,11,1
2,0,0.42148976465859467,0,6.176155232629267,0.7327070531250613,0.9658713850817724,5.962423435617471,0.33819459723844963,16,0,6,1
0,1,0.4548913220504953,0,2.005044203524268,0.5350826314462437,0.9458824218479591,7.807828140706416,0.2438139172136083,18,0,8,0
1,1,0.40098415475310395,1,5.726342856471087,0.7667232772440008,0.9559340471037385,11.860275714043432,0.39662547335926446,10,1,1,1
1,1,0.32717020304368655,1,4.220370692278621,0.6732854933701511,0.8604454745183686,3.1958759166848965,0.5239769824863655,10,6,10,1
2,1,0.028054109501454087,1,1.3360694566550475,0.7951077265055827,0.9274188876622731,1.1893456917912668,0.4495475958477824,17,5,10,1
2,0,0.1225121044457343,0,1.6104413617338393,0.4239634150154664,0.9255106522313467,4.288303023968586,0.14280769954635636,15,3,10,1
0,1,0.30936855487592707,0,10.076762046335535,0.48511986592919015,0.6672365841837452,7.1379415523118634,0.3315016909074433,15,0,0,1
1,2,0.4510964236353848,0,7.705062215531391,0.9596328303573217,0.8944065489326095,8.709680429094156,0.6037728576577116,17,4,6,1
2,2,0.14737893658885978,0,2.448940778009428,0.6117792566640083,0.8081822595339659,1.9867182115922453,0.3225414402051248,17,5,3,1
0,0,0.07890361414995915,0,4.1450218129655445,0.48614780608939767,0.7941287597277034,5.980100665354952,0.35033684356948086,13,5,1,1
0,1,0.32820596803735563,0,4.689076060664075,0.8157308285867932,0.7596157111897601,8.52732659976948,0.1473007563398046,16,4,2,0
1,1,0.5274202851647447,1,1.7910123063838417,0.9131325821520341,0.9171169237110744,4.424347713348238,0.45334040114752844,8,6,10,1
0,1,0.2548370651590172,0,1.681780518049795,0.8571895529473,0.765663401407194,14.826118196845918,0.2027430766752258,18,4,2,1
0,0,0.21736035000729867,1,1.6352570291330084,0.8437843465901448,0.821193336639404,2.309682216783787,0.34477487441246096,18,3,2,0
1,1,0.6581460368948906,1,2.9168677297420023,0.7909005933566452,0.6007535620377056,4.436108248865439,0.7006645836215043,10,5,11,0
1,1,0.39179121337822875,0,2.8862798840046677,0.8691639044356654,0.9271592473317529,1.1338934866035162,0.23715597776890046,14,4,5,1
2,0,0.35208676771445635,1,3.463766773303357,0.578150588253189,0.8950552482633838,17.928472713998577,0.4432046153411799,11,1,2,1
2,1,0.20501282535834017,0,3.4803099225070957,0.6918464480289319,0.6861283704728826,18.81215259981549,0.31528706469548123,16,0,10,1
0,1,0.30715308436202365,0,2.7835383570352232,0.9069727085053635,0.8534735994304441,4.893441566607692,0.249093158606301,17,6,2,1
1,1,0.3868152458186507,1,3.720886749764983,0.7493271317491509,0.6580212766290631,9.391092323562367,0.1715786364869394,17,2,12,1
1,0,0.23789014814003445,1,2.986424168325053,0.6748957481770632,0.9869832008435357,17.027932933759217,0.593057211767715,15,6,3,0
2,1,0.3995583392044641,0,3.5559272975675027,0.5910661800358209,0.8004382605246988,2.3760999153184335,0.8488110138714571,14,4,8,1
0,1,0.38263691760676194,1,2.5429131823481463,0.4392670353971047,0.8735698969097064,4.6685250170110155,0.2731646087055748,8,5,7,0
0,2,0.38677869455364194,1,3.289438603946515,0.6398669034049264,0.6777678735363091,2.7884389776431906,0.41248363728543747,12,0,12,1
1,2,0.20819293395828267,0,4.289733941303862,0.48531296304097044,0.9169995798073807,2.143479890639484,0.20933619423694297,11,6,7,1
1,1,0.532867864787075,0,4.723364611172322,0.5212649687947539,0.7531069439486775,6.652602882208383,0.22631497730452685,14,0,5,1
0,1,0.19981640602214418,0,0.7789860775005062,0.5774687533354681,0.7991035451609492,3.0818314913068248,0.5450930061188252,10,1,0,0
1,0,0.2913793480329306,1,2.651738084374016,0.930715620398945,0.9001413938749158,2.364159294920644,0.8152090083256439,15,4,0,1
0,0,0.5713266210817498,1,6.295545575267534,0.46088077774688624,0.6045208090624365,1.5927290675440031,0.16178868288352288,17,4,6,1
1,0,0.4539334259910454,0,9.131896347211008,0.8120427241473023,0.8583582207786352,5.836930190516241,0.4184731401079543,17,3,1,1
1,0,0.24383350649553523,0,1.1932306280591878,0.44282230470793166,0.9215402193519919,3.405904028113564,0.28176083548291964,11,5,2,1
1,1,0.27826244406012635,0,2.3216528285368785,0.8016205006817622,0.6511896179982252,3.980017866885939,0.6016760933538421,18,0,8,1
1,1,0.6969301207457667,1,2.545051082301366,0.3956728775419009,0.7611633444270329,6.761037030042298,0.4489605922037067,16,0,6,1
1,1,0.3524737213587918,1,6.14938886584356,0.6477348522494937,0.6288941491797239,6.450602716783392,0.38330565536100913,13,6,1,1
1,1,0.42505054609145715,1,2.205281786368617,0.5568563319128594,0.8835640826523787,6.629336282370324,0.4684206766980274,13,1,0,1
1,2,0.7409650749741609,1,14.69054825628566,0.6847504758109333,0.9221105873850731,7.458564566100311,0.45615613363662455,15,5,2,1
